258,187818
558,758156
0,000000
258,187818
551,258156
0,000000
258,187818
543,758156
0,000000
258,187818
536,258156
0,000000
258,187818
528,758156
0,000000
258,187818
521,158156
0,000000
258,187818
513,558156
0,000000
258,187818
506,058156
0,000000
258,187818
498,558156
0,000000
258,187818
491,058156
0,000000
258,187818
483,458156
0,000000
258,187818
475,858156
0,000000
258,187818
468,358156
0,000000
258,187818
460,858156
0,000000
258,187818
453,358156
0,000000
266,887818
558,758156
0,000000
266,887818
551,258156
0,000000
266,887818
543,758156
0,000000
266,887818
536,258156
0,000000
266,887818
528,758156
0,000000
266,887818
521,158156
0,000000
266,887818
513,558156
0,000000
266,887818
506,058156
0,000000
266,887818
498,558156
0,000000
266,887818
491,058156
0,000000
266,887818
483,458156
0,000000
266,887818
475,858156
0,000000
266,887818
468,358156
0,000000
266,887818
460,858156
0,000000
266,887818
453,358156
0,000000
275,587818
558,758156
0,000000
275,587818
551,258156
0,000000
275,587818
543,758156
0,000000
275,587818
536,258156
0,000000
275,587818
528,758156
0,000000
275,587818
521,158156
0,000000
275,587818
513,558156
0,000000
275,587818
506,058156
0,000000
275,587818
498,558156
0,000000
275,587818
491,058156
0,000000
275,587818
483,458156
0,000000
275,587818
475,858156
0,000000
275,587818
468,358156
0,000000
275,587818
460,858156
0,000000
275,587818
453,358156
0,000000
284,287818
558,758156
0,000000
284,287818
551,258156
0,000000
284,287818
543,758156
0,000000
284,287818
536,258156
0,000000
284,287818
528,758156
0,000000
284,287818
521,158156
0,000000
284,287818
513,558156
0,000000
284,287818
506,058156
0,000000
284,287818
498,558156
0,000000
284,287818
491,058156
0,000000
284,287818
483,458156
0,000000
284,287818
475,858156
0,000000
284,287818
468,358156
0,000000
284,287818
460,858156
0,000000
284,287818
453,358156
0,000000
284,287818
445,858156
0,000000
284,287818
438,258156
0,000000
284,287818
423,158156
0,000000
284,287818
415,658156
0,000000
284,287818
408,158156
0,000000
284,287818
400,558156
0,000000
291,787818
483,458156
0,000000
291,787818
475,858156
0,000000
291,787818
438,258156
0,000000
291,787818
423,158156
0,000000
291,787818
400,558156
0,000000
291,787818
385,458156
0,000000
299,287818
483,458156
0,000000
299,287818
475,858156
0,000000
299,287818
438,258156
0,000000
299,287818
423,158156
0,000000
299,287818
415,658156
0,000000
299,287818
408,158156
0,000000
299,287818
400,558156
0,000000
299,287818
385,458156
0,000000
306,787818
483,458156
0,000000
306,787818
475,858156
0,000000
306,787818
438,258156
0,000000
306,787818
385,458156
0,000000
314,287818
483,458156
0,000000
314,287818
475,858156
0,000000
314,287818
438,258156
0,000000
314,287818
423,158156
0,000000
314,287818
415,658156
0,000000
314,287818
408,158156
0,000000
314,287818
400,558156
0,000000
314,287818
385,458156
0,000000
321,787818
483,458156
0,000000
321,787818
475,858156
0,000000
321,787818
438,258156
0,000000
321,787818
423,158156
0,000000
321,787818
400,558156
0,000000
329,287818
483,458156
0,000000
329,287818
460,858156
0,000000
329,287818
453,358156
0,000000
329,287818
445,858156
0,000000
329,287818
438,258156
0,000000
329,287818
423,158156
0,000000
329,287818
415,658156
0,000000
329,287818
408,158156
0,000000
329,287818
400,558156
0,000000
336,787818
483,458156
0,000000
344,287818
483,458156
0,000000
344,287818
385,458156
0,000000
351,787818
483,458156
0,000000
351,787818
475,858156
0,000000
351,787818
460,858156
0,000000
351,787818
453,358156
0,000000
351,787818
445,858156
0,000000
351,787818
438,258156
0,000000
351,787818
430,658156
0,000000
351,787818
423,158156
0,000000
351,787818
415,658156
0,000000
351,787818
408,158156
0,000000
351,787818
400,558156
0,000000
351,787818
385,458156
0,000000
359,287818
400,558156
0,000000
359,287818
385,458156
0,000000
366,787818
483,458156
0,000000
366,787818
400,558156
0,000000
366,787818
385,458156
0,000000
374,287818
483,458156
0,000000
381,787818
483,458156
0,000000
389,287818
483,458156
0,000000
396,787818
483,458156
0,000000
404,287818
483,458156
0,000000
404,287818
475,858156
0,000000
411,787818
483,458156
0,000000
411,787818
475,858156
